candidate_type,v_tube_ml,split,n,intercept,slope,mean_error,mae,rmse,max_abs,correlation
grid,45.5,train,317,4.948125692492653,-0.12101918264230234,2.028521059504387e-15,0.2417218015252771,0.3005044785894707,0.8307094112245887,0.11243207949817431
grid,46.0,test,150,4.944607393484045,-0.12029399946828384,0.03436897631857886,0.24622415716326504,0.3013626303094737,0.7194728786360196,0.0491605799101698
grid,46.0,train,317,4.944607393484045,-0.12029399946828384,-1.7567440667254842e-15,0.24175380791881465,0.30052927248815997,0.831196028525246,0.11170513220911527
grid,46.5,test,150,4.866219580291695,-0.10406475571892197,0.0348299142926038,0.24625537460040997,0.30115035974755155,0.7136736172933889,0.052510188563023454
grid,46.5,train,313,4.866219580291695,-0.10406475571892197,-8.598021123614631e-16,0.24246965054412842,0.30128198076669477,0.8245286960979104,0.09545258309540604
grid,47.0,test,149,4.933016831665164,-0.118412800458523,0.03508355358647593,0.24604076381013537,0.3013777714093841,0.7175263634546418,0.06542886261687413
grid,47.0,train,312,4.933016831665164,-0.118412800458523,-4.953302725250699e-16,0.24146076356006518,0.2993811053734934,0.8294644004997296,0.10845143653351938
grid,47.5,test,148,4.921616881625149,-0.11628070620368816,0.03274148361835129,0.244075395561166,0.298965666152588,0.7162008229070178,0.06788657245872604
grid,47.5,train,311,4.921616881625149,-0.11628070620368816,9.452960029605835e-16,0.241215256587273,0.29925058980368596,0.8281628693674299,0.10687715813622607
grid,48.0,test,147,4.903511094011055,-0.11250944935859937,0.02890978984361619,0.2416408059023187,0.29576092604457693,0.7153841932503857,0.06939939438898679
grid,48.0,train,311,4.903511094011055,-0.11250944935859937,-1.0738105652966143e-15,0.24124955362512882,0.2993483347570337,0.8267687780035318,0.10381145711106142
grid,48.5,test,146,4.8912119483851955,-0.10995003719952116,0.02948449434527479,0.24290828634138922,0.29660697908387373,0.7149883936841182,0.07400945469844288
grid,48.5,train,311,4.8912119483851955,-0.10995003719952116,-1.5250394730542343e-15,0.24125724828943199,0.2994165302961542,0.8246855385094993,0.10161717790818289
grid,49.0,test,145,4.897471158985804,-0.11047211395128301,0.02716280036781425,0.2428951801073144,0.29674525625484494,0.7195496702886564,0.07638541633858575
grid,49.0,train,309,4.897471158985804,-0.11047211395128301,2.5236914320281877e-15,0.23879367649863412,0.29674807672804554,0.8277415108640604,0.10285506730509313
grid,49.5,test,145,4.885726737432276,-0.10802877729360959,0.027152207354643375,0.24287583678826355,0.29659696697742266,0.7191587816780398,0.08160041025767739
grid,49.5,train,309,4.885726737432276,-0.10802877729360959,-5.806214911955511e-16,0.23878144059852202,0.29680537434940335,0.8257649607267123,0.10098041004348335
grid,50.0,test,145,4.868739640768665,-0.10449166932786438,0.02717969897291126,0.24288430535061578,0.29648347507746337,0.7183043218946192,0.08583008684731254
grid,50.0,train,309,4.868739640768665,-0.10449166932786438,1.9315724855614373e-15,0.23877371038628856,0.2968888115557319,0.8233834405421789,0.09818585938139264
grid,50.5,test,144,4.85253166655449,-0.10082762942064247,0.02657715116050064,0.24394762579131968,0.29732368398719256,0.7187472940518926,0.08058346532312688
grid,50.5,train,306,4.85253166655449,-0.10082762942064247,7.894919286223335e-16,0.23907170780130232,0.29756680696267584,0.8223981149379909,0.09565506443350547
grid,51.0,test,144,4.83514857484831,-0.09720763411633472,0.026586925415043785,0.24402516119691006,0.29735498106411323,0.7177820036376179,0.07924384092639987
grid,51.0,train,306,4.83514857484831,-0.09720763411633472,-1.1726277175125836e-15,0.23908108341239206,0.2976471149908293,0.8201052563625981,0.09281698808250397
grid,51.5,test,144,4.815923158609511,-0.09320082845399248,0.026570583696466667,0.24410255040069215,0.2973935619669792,0.7166279969950127,0.07749501527686005
grid,51.5,train,306,4.815923158609511,-0.09320082845399248,-4.4118666599483346e-16,0.23909711686983287,0.29773597023979803,0.8177368973758301,0.08957118705084963
grid,52.0,test,143,4.764764283069443,-0.0823883949415761,0.031061997224260667,0.24085670621740196,0.2924408012349998,0.69333907628915,0.10429816873168972
grid,52.0,train,305,4.764764283069443,-0.0823883949415761,-1.6307538197772792e-15,0.2389785038674624,0.2980207543988369,0.8135766139995435,0.0791862216518037
grid,52.5,test,143,4.778018542565678,-0.08506586720281546,0.030709335458069843,0.2409709105740091,0.2924993300444418,0.6953539880664543,0.09857800836992796
grid,52.5,train,303,4.778018542565678,-0.08506586720281546,-4.053962885957997e-15,0.23772876025037562,0.29690266188804265,0.8142853578366238,0.08252180812368723
grid,53.0,test,142,4.701630946724544,-0.06948538716995306,0.035528869470965514,0.24012762226105203,0.2918756352541822,0.6906777355056044,0.08870466405034644
grid,53.0,train,302,4.701630946724544,-0.06948538716995306,1.3822644280101286e-15,0.237008893665069,0.2963816680310896,0.8062961950651437,0.06770372443830956
grid,53.5,test,141,4.673697324043748,-0.06367200066918817,0.035904344685653095,0.24202267774524416,0.29306906607991867,0.690866662258093,0.08340034693223783
grid,53.5,train,302,4.673697324043748,-0.06367200066918817,9.646441114623877e-16,0.23699863989190242,0.2964843643325528,0.8036154854328683,0.06240072916989588
grid,54.0,test,141,4.644530209222856,-0.057722372869997235,0.03658248252132968,0.24231869354570165,0.29330120009621236,0.6903848306934379,0.07622437797902
grid,54.0,train,301,4.644530209222856,-0.057722372869997235,-1.3927581863736184e-15,0.2372399212201962,0.29689238334905466,0.8004054553849786,0.05693045220067953
grid,54.5,test,141,4.618074337895223,-0.05231674704091926,0.037152895768404796,0.24256958869194142,0.2935086615305709,0.6899516062130062,0.06884647477686606
grid,54.5,train,300,4.618074337895223,-0.05231674704091926,2.877698079828406e-15,0.23754578449900615,0.29734100342190195,0.797579716171549,0.05188563834733068
grid,55.0,test,140,4.597508443270562,-0.04803800795013109,0.0383302262056969,0.24359022471907324,0.2945007494873329,0.6900004305240466,0.0627102793704355
grid,55.0,train,300,4.597508443270562,-0.04803800795013109,4.3224683092072764e-16,0.2375160533114889,0.2974001617536995,0.795698179968896,0.047908616050106594
grid,55.5,test,140,4.561973198723766,-0.040577468810372434,0.03803400411785885,0.24366338481317648,0.29457329797180837,0.690045296448385,0.056333663273584404
grid,55.5,train,299,4.561973198723766,-0.040577468810372434,5.881582846174742e-16,0.2379359173242549,0.29791830627137134,0.793166431518133,0.040451835798390845
grid,56.0,test,140,4.584660415939409,-0.04447140269996396,0.03412942050313106,0.2431320698381303,0.29415510600119166,0.6946622381247498,0.049664257939638724
grid,56.0,train,296,4.584660415939409,-0.04447140269996396,-1.2482507520109869e-15,0.23622607494181894,0.2962768665182804,0.798044439601385,0.04425080469662652
grid,56.5,test,139,4.595725949411986,-0.0472491465572154,0.03528747892441042,0.24391667412166232,0.295104287064113,0.692968987920699,0.04014459979748953
grid,56.5,train,293,4.595725949411986,-0.0472491465572154,-2.294713528030699e-15,0.23641485760072958,0.2964451211866878,0.7965459161902206,0.046639402203689916
grid,57.0,test,138,4.551066825546432,-0.03750478654729747,0.035082256903287354,0.2436451975533181,0.29526509792249905,0.6944599852745408,0.01367318314463881
grid,57.0,train,291,4.551066825546432,-0.03750478654729747,5.982232655024899e-16,0.2356833602124306,0.2962419141209055,0.7958771598318348,0.03710499861509542
grid,57.5,test,138,4.500176446825889,-0.02703235048309965,0.03563073566733391,0.2437123176724181,0.2953441329776252,0.6929971173879479,0.005742947197870853
grid,57.5,train,288,4.500176446825889,-0.02703235048309965,-3.29982954541366e-16,0.2343232994373703,0.295366266836613,0.7922468141457797,0.02697939163075003
grid,58.0,test,138,4.464456315699767,-0.019414432495669147,0.03472604266470947,0.2436072190639559,0.2952452799793723,0.6931752223918415,-0.00199515876108099
grid,58.0,train,286,4.464456315699767,-0.019414432495669147,-1.242207580000175e-15,0.23331509315052526,0.29466792581921325,0.7908975952598949,0.01954481715162603
grid,58.5,test,137,4.434685219931655,-0.013242219028330221,0.03390163225040816,0.2442246995231099,0.29601483720144955,0.692427406835384,-0.008297728951552357
grid,58.5,train,284,4.434685219931655,-0.013242219028330221,1.8514141706425145e-15,0.23401475374346653,0.2955207483458257,0.7887770319801994,0.013381601578174052
grid,59.0,test,136,4.448630812822433,-0.015822140541053967,0.029085554990391883,0.24240235793930326,0.2941657599011699,0.6944137760736511,-0.03414840162806633
grid,59.0,train,283,4.448630812822433,-0.015822140541053967,-2.6362893022901244e-16,0.2332093322110149,0.2949447844906761,0.790833346462894,0.01603883200257066
grid,59.5,test,136,4.426678089655458,-0.011259435696949153,0.02909270583169573,0.24240039021509105,0.29414979702603017,0.6938609522094397,-0.04770241299615224
grid,59.5,train,283,4.426678089655458,-0.011259435696949153,-9.101474972192096e-16,0.23321338505848707,0.2949634442426157,0.7894268719393605,0.011434255729788588
grid,60.0,test,136,4.432726997622475,-0.012874731468334883,0.030821770630969848,0.24264195955562406,0.2944025405051692,0.6924667550833887,-0.06054458422835454
grid,60.0,train,282,4.432726997622475,-0.012874731468334883,2.261390444484716e-15,0.23244235072674702,0.2940701383035223,0.7879459853029722,0.013137207567260691
refined,0.46727071856698704,test,188,0.2712061329893307,0.8536547328277886,-0.00010861835951507378,0.039910452760345744,0.05131787173559608,0.1854009181507683,0.9842415142206041
refined,0.46727071856698704,train,403,0.2712061329893307,0.8536547328277886,2.7934643845407163e-15,0.04334257142117161,0.05679555424120883,0.42103796459873255,0.9818784533148709
