sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,water_fraction,buffer_flow_fraction,valid_for_model,valid_for_model_before_flat_trial_filter,uninformative_flat_ph_trial,flow_ratio_acetate_acid,log10_molar_base_acid_ratio,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,prediction_equilibrium_raw,residual_equilibrium_raw,prediction_equilibrium_bias,residual_equilibrium_bias,prediction_equilibrium_affine,residual_equilibrium_affine
20,2026-05-12T13:21:36.495Z,2026-05-12 13:21:36.495000+00:00,1055.4781333333333,17.59130222222222,60650.009,1,1,train,1,0,4.8419952392578125,8.163414001464844,7.909221172332764,2.349125385284424,18.42176055908203,0.12751904888516705,0.8724809511148329,True,True,False,0.9688619456165684,-0.013738101719457671,0.04431397300645206,0.04293412210503124,0.08724809511148329,0.04293412210503124,4.746618817005707,4.746618817005707,0.09537642225210519,4.403576560116323,0.43841867914148924,4.410877571974124,0.4311176672836883
21,2026-05-12T13:24:00.581Z,2026-05-12 13:24:00.581000+00:00,1057.8795666666667,17.63132611111111,144.086,1,1,train,1,1,4.887206077575684,3.049386978149414,4.935805320739746,2.1768593788146973,10.162051677703857,0.21421455507757903,0.785785444922421,True,True,False,1.6186221545863442,0.20914548042126263,0.0300075917232339,0.048570952769008205,0.07857854449224211,0.048570952769008205,4.969396712870982,4.969396712870982,-0.0821906352952988,4.626354455981598,0.26085162159408526,4.587075518290063,0.3001305592856207
22,2026-05-12T13:26:21.283Z,2026-05-12 13:26:21.283000+00:00,1060.2246,17.67041,140.702,1,1,train,1,2,5.218570709228516,1.0759644508361816,6.213901519775391,4.809741020202637,12.099606990814209,0.39751216910219483,0.6024878308978051,True,True,False,5.775192214711444,0.7615664433519425,0.008892557019852244,0.051356226069928276,0.06024878308978052,0.051356226069928276,5.5217386277216995,5.5217386277216995,-0.3031679184931839,5.1786963708323155,0.03987433839620014,5.023929949843563,0.19464075938495284
23,2026-05-12T13:28:42.658Z,2026-05-12 13:28:42.658000+00:00,1062.58085,17.709680833333334,141.375,1,1,train,1,3,4.871767997741699,6.396834850311279,8.592846870422363,6.241216659545898,21.23089838027954,0.2939685616574329,0.7060314383425671,True,True,False,1.34329665709663,0.1281719339738082,0.03012983593879862,0.04047330789545809,0.07060314383425671,0.04047330789545809,4.888496968395388,4.888496968395388,-0.016728970653688613,4.545454711506004,0.32631328623569544,4.5230908541979655,0.3486771435437337
24,2026-05-12T13:31:01.831Z,2026-05-12 13:31:01.831000+00:00,1064.9004,17.74834,139.173,1,1,train,1,4,4.835929870605469,1.7671830654144287,3.2878217697143555,8.654005051,13.709009886128785,0.6312640462646686,0.3687359537353314,True,True,False,1.8604873677551432,0.26962672561642953,0.012890668838181532,0.02398292653535161,0.036873595373533144,0.02398292653535161,5.030110045845827,5.030110045845827,-0.19418017524035847,4.687067788956443,0.1488620816490256,4.635094485982589,0.20083538462287986
25,2026-05-12T13:33:20.143Z,2026-05-12 13:33:20.143000+00:00,1067.2056,17.78676,138.312,1,1,train,1,5,4.692578315734863,9.40855312347412,8.54344368,4.960746765136719,22.912743568610836,0.2165060133581149,0.7834939866418851,True,True,False,0.9080507457288314,-0.04188988058222415,0.04106253402304605,0.037286864641142475,0.07834939866418852,0.037286864641142475,4.718534994381752,4.718534994381752,-0.025956678646888776,4.375492737492368,0.3170855782424953,4.388665710012583,0.30391260572227985
26,2026-05-12T13:35:41.312Z,2026-05-12 13:35:41.312000+00:00,1069.5584166666665,17.82597361111111,141.169,1,1,train,1,6,4.618144989013672,4.251001358032227,3.6455094814300537,8.510936737060547,16.407447576522827,0.5187239939281427,0.4812760060718573,True,True,False,0.8575648828109401,-0.06673301159917364,0.025908974191177193,0.02221862641600854,0.04812760060718573,0.02221862641600854,4.69400145298998,4.69400145298998,-0.07585646397630796,4.350959196100596,0.2671857929130761,4.369261811828261,0.24888317718541053
27,2026-05-12T13:38:03.077Z,2026-05-12 13:38:03.077000+00:00,1071.9211666666665,17.865352777777776,141.765,1,1,train,1,7,4.325926780700684,8.786769867,3.122873544692993,5.473313808441162,17.382957220134156,0.3148666673413651,0.6851333326586349,True,True,False,0.3554063201793189,-0.4492748534170505,0.050548187835511384,0.01796514543035211,0.0685133332658635,0.01796514543035211,4.3123200056608075,4.3123200056608075,0.013606775039876062,3.969277748771423,0.35664903192926056,4.067384972094729,0.25854180860595477
28,2026-05-12T13:40:24.077Z,2026-05-12 13:40:24.077000+00:00,1074.2711666666667,17.904519444444443,141.0,1,1,train,1,8,4.607117652893066,6.329463005065918,5.166192054748535,6.474543571472168,17.97019863128662,0.36029337818224255,0.6397066218177575,True,True,False,0.8162133265671456,-0.08819631864468198,0.03522199801423533,0.028748664167540416,0.06397066218177574,0.028748664167540416,4.672386994036578,4.672386994036578,-0.06526934114351146,4.329344737147194,0.2777729157458726,4.352166654054518,0.25495099883854877
29,2026-05-12T13:42:45.457Z,2026-05-12 13:42:45.457000+00:00,1076.6275,17.943791666666666,141.38,1,1,train,1,9,5.171705246,1.5641522407531738,7.235342502593994,7.955297470092773,16.75479221343994,0.4748072890877985,0.5251927109122015,True,True,False,4.625727799430838,0.6651800731636817,0.009335551410171958,0.04318371968104819,0.05251927109122015,0.04318371968104819,5.425392403284964,5.425392403284964,-0.25368715728496394,5.08235014639558,0.08935509960442012,4.94772846308873,0.22397678291127043
30,2026-05-12T13:45:06.960Z,2026-05-12 13:45:06.960000+00:00,1078.9858833333333,17.983098055555555,141.503,1,1,train,1,10,4.368380546569824,3.3075551986694336,1.660105586051941,7.472054481506348,12.439715266227722,0.6006612146334286,0.39933878536657147,True,True,False,0.5019131915681315,-0.2993713897932175,0.026588672874603765,0.013345205662053381,0.03993387853665715,0.013345205662053381,4.462313253920476,4.462313253920476,-0.09393270735065151,4.119270997031092,0.24910954953873254,4.186016590379664,0.18236395619016044
31,2026-05-12T13:47:27.965Z,2026-05-12 13:47:27.965000+00:00,1081.3359666666668,18.02226611111111,141.005,1,1,train,1,11,4.169893264770508,7.915419578552246,1.7931630611419678,2.0687265396118164,11.77730917930603,0.17565358165571354,0.8243464183442865,True,True,False,0.2265404939493988,-0.6448541568877426,0.06720906667255089,0.015225575161877756,0.08243464183442864,0.015225575161877756,4.117808068540203,4.117808068540203,0.05208519623030483,3.7747658116508185,0.39512745311968933,3.9135429415760825,0.2563503231944253
32,2026-05-12T13:49:51.054Z,2026-05-12 13:49:51.054000+00:00,1083.7207833333334,18.062013055555557,143.089,1,1,train,1,12,4.016615867614746,9.095129967,1.406910419464111,2.13208556175232,12.63412594821643,0.16875607940676798,0.831243920593232,True,True,False,0.15468832491331358,-0.8105424633986531,0.07198859663326347,0.011135795426059731,0.0831243920593232,0.011135795426059731,3.9544379735716753,3.9544379735716753,0.062177894043070836,3.6113957166822908,0.40522015093245534,3.7843314005877318,0.23228446702701433
33,2026-05-12T13:52:13.493Z,2026-05-12 13:52:13.493000+00:00,1086.0947666666666,18.101579444444443,142.439,1,1,train,1,13,4.113655090332031,6.596598148345947,1.4997410774230957,9.336196899414062,17.432536125183105,0.5355615977142281,0.46443840228577193,True,True,False,0.22735068041080322,-0.6433037417086418,0.0378407255317055,0.008603114696871698,0.0464438402285772,0.008603114696871698,4.121365677812501,4.121365677812501,-0.007710587480469933,3.7783234209231167,0.33533166940891457,3.916356701195899,0.19729838913613218
34,2026-05-12T13:54:35.522Z,2026-05-12 13:54:35.522000+00:00,1088.4619166666666,18.141031944444443,142.029,1,1,train,1,14,5.025596618652344,2.5937695503234863,8.060962677001953,4.796279430389404,15.451011657714844,0.31041847204837064,0.6895815279516293,True,True,False,3.107817607002371,0.4924555228068737,0.01678705322203541,0.05217109957312753,0.06895815279516294,0.05217109957312753,5.252646582879389,5.252646582879389,-0.22704996422704493,4.909604325990005,0.11599229266233912,4.811101538447465,0.21449508020487862
35,2026-05-12T13:56:57.013Z,2026-05-12 13:56:57.013000+00:00,1090.8201,18.180335,141.491,1,1,train,1,15,5.144688606262207,2.6386256217956543,9.893185616,1.616839886,14.148651123795654,0.11427519640234446,0.8857248035976556,True,True,False,3.7493707080989482,0.573958382145338,0.018649308677616126,0.06992317168214944,0.08857248035976556,0.06992317168214944,5.3340950575185335,5.3340950575185335,-0.1894064512563265,4.9910528006291495,0.15363580563305756,4.87552020038986,0.2691684058723469
36,2026-05-12T13:59:18.578Z,2026-05-12 13:59:18.578000+00:00,1093.1795166666666,18.21965861111111,141.565,1,1,train,1,16,5.101132392883301,2.3411550521850586,8.106987953186035,2.909078836,13.357221841371093,0.21779071056450977,0.7822092894354903,True,True,False,3.4628154788891834,0.5394293501589674,0.017527260383845986,0.06069366855970305,0.07822092894354904,0.06069366855970305,5.2995895022692245,5.2995895022692245,-0.19845710938592376,4.9565472453798405,0.1445851475034603,4.848229306256018,0.252903086627283
37,2026-05-12T14:01:39.706Z,2026-05-12 14:01:39.706000+00:00,1095.5316500000001,18.258860833333337,141.128,1,1,train,1,17,4.335300445556641,9.832083702087402,3.861116647720337,9.266672134399414,22.959872484207153,0.40360294425735393,0.5963970557426461,True,True,False,0.39270583578337537,-0.40593264487247477,0.042822902038547286,0.016816803535717323,0.05963970557426461,0.016816803535717323,4.355651887108808,4.355651887108808,-0.02035144155216706,4.012609630219424,0.322690815337217,4.101656722851189,0.23364372270545175
38,2026-05-12T14:04:01.828Z,2026-05-12 14:04:01.828000+00:00,1097.90035,18.298339166666665,142.122,1,1,train,1,18,4.927454948425293,5.234331607818604,9.27167510986328,1.112860918045044,15.618867635726929,0.07125106275306811,0.9287489372469319,True,True,False,1.7713197795902023,0.2482969722429829,0.033512875132160565,0.05936201859253262,0.09287489372469318,0.05936201859253262,5.008495787175126,5.008495787175126,-0.08104083874983292,4.665453530285742,0.26200141813955113,4.617999486615047,0.30945546181024586
39,2026-05-12T14:06:23.735Z,2026-05-12 14:06:23.735000+00:00,1100.2654666666667,18.337757777777778,141.907,1,1,train,1,19,5.037725448608398,2.7481374740600586,8.593023300170898,9.474826813,20.815987587230957,0.45517066020985203,0.5448293397901479,True,True,False,3.1268535076142645,0.4951075351204345,0.013202051848579284,0.041280882130435514,0.0544829339790148,0.041280882130435514,5.255348687036941,5.255348687036941,-0.21762323842854236,4.912306430147557,0.1254190184608417,4.8132386679029855,0.22448678070541295
40,2026-05-12T14:08:45.405Z,2026-05-12 14:08:45.405000+00:00,1102.6266333333333,18.377110555555554,141.67,1,1,train,1,20,4.972665786743164,2.798015594482422,7.081581592559815,7.36138105392456,17.240978240966797,0.426970033314755,0.573029966685245,True,True,False,2.5309299942875296,0.4032801327066148,0.016228867964312922,0.04107412870421158,0.0573029966685245,0.04107412870421158,5.163536304753556,5.163536304753556,-0.19087051801039223,4.820494047864172,0.15217173887899182,4.7406230560988,0.23204273064436443
41,2026-05-12T14:11:06.405Z,2026-05-12 14:11:06.405000+00:00,1104.9766333333332,18.41627722222222,141.0,1,1,train,1,21,4.567420006,3.407503128051758,3.0750389099121094,2.7852180004119877,9.267760038375854,0.3005276343883509,0.6994723656116492,True,True,False,0.9024317203401263,-0.04458564770629316,0.036767278327686524,0.03317995823347839,0.06994723656116492,0.03317995823347839,4.715893313351654,4.715893313351654,-0.14847330735165443,4.37285105646227,0.19456894953772963,4.386576369997421,0.1808436360025789
42,2026-05-12T14:13:28.000Z,2026-05-12 14:13:28+00:00,1107.33655,18.455609166666665,141.595,1,1,train,1,22,4.763151168823242,1.8840086460113523,3.156545162200928,1.175512194633484,6.216066002845764,0.18910870542483385,0.8108912945751662,True,True,False,1.6754409109977662,0.22412911585966586,0.030308697577355815,0.05078043188016081,0.08108912945751663,0.05078043188016081,4.9843663243210745,4.9843663243210745,-0.22121515549783233,4.6413240674316905,0.12182710139155173,4.598915179421654,0.1642359894015879
43,2026-05-12T14:15:48.903Z,2026-05-12 14:15:48.903000+00:00,1109.6849333333334,18.49474888888889,140.903,1,1,train,1,23,4.567420006,7.6740570068359375,5.443904876708984,9.056580543518066,22.17454242706299,0.4084224318633486,0.5915775681366514,True,True,False,0.7093907266859802,-0.14911449302143553,0.034607510085394644,0.024550246728270497,0.05915775681366514,0.024550246728270497,4.611624899203194,4.611624899203194,-0.04420489320319376,4.26858264231381,0.2988373636861903,4.304109119971463,0.2633108860285365
44,2026-05-12T14:18:10.664Z,2026-05-12 14:18:10.664000+00:00,1112.0476166666667,18.534126944444445,141.761,1,1,train,1,24,4.65343189239502,9.119361877441406,8.345041275024414,9.212096214294434,26.676499366760254,0.3453262771716214,0.6546737228283787,True,True,False,0.9150904840905117,-0.038535960798780654,0.03418500213264269,0.03128237015019517,0.06546737228283786,0.03128237015019517,4.7219683315987755,4.7219683315987755,-0.06853643920375507,4.378926074709391,0.274505817685629,4.39138118124145,0.26205071115357015
45,2026-05-12T14:20:31.995Z,2026-05-12 14:20:31.995000+00:00,1114.4031333333332,18.573385555555554,141.331,1,1,train,1,25,4.345775604248047,9.048858642578123,3.539415121078491,3.339630603790283,15.927904367446898,0.20967168855029963,0.7903283114497004,True,True,False,0.3911449234519229,-0.40766230195412934,0.056811357186900134,0.022221473958069903,0.07903283114497003,0.022221473958069903,4.353541560318699,4.353541560318699,-0.0077659560706520026,4.010499303429315,0.33527630081873205,4.099987637841528,0.24578796640651923
46,2026-05-12T14:22:53.376Z,2026-05-12 14:22:53.376000+00:00,1116.7594833333335,18.61265805555556,141.381,1,1,train,1,26,4.328131675720215,3.804446220397949,1.855440974235535,9.726368904,15.386256098633483,0.6321465625977614,0.3678534374022386,True,True,False,0.48770329944142404,-0.31184430628180515,0.024726263465326293,0.012059080274897572,0.036785343740223866,0.012059080274897572,4.450055028487928,4.450055028487928,-0.12192335276771349,4.107012771598544,0.22111890412167057,4.17632139984784,0.15181027587237494
47,2026-05-12T14:25:14.335Z,2026-05-12 14:25:14.335000+00:00,1119.1088000000002,18.651813333333337,140.959,1,1,train,1,27,4.867908477783203,4.621294021606445,7.777799606323242,4.400923728942871,16.80001735687256,0.261959475127717,0.738040524872283,True,True,False,1.6830350049053011,0.22609314882140633,0.027507674090086368,0.04629637839714194,0.07380405248722831,0.04629637839714194,4.986352874530159,4.986352874530159,-0.1184443967469555,4.643310617640775,0.22459786014242855,4.600486367917419,0.26742210986578385
48,2026-05-12T14:27:35.593Z,2026-05-12 14:27:35.593000+00:00,1121.4631,18.691051666666667,141.258,1,1,train,1,28,4.827108383178711,2.9393019676208496,5.055250644683838,6.315067291259766,14.309619903564453,0.44131621481341476,0.5586837851865852,True,True,False,1.7198813529103627,0.23549848786474636,0.020540741035956413,0.035327637482702116,0.05586837851865853,0.035327637482702116,4.995836074936932,4.995836074936932,-0.168727691758221,4.652793818047548,0.17431456513116306,4.607986754927028,0.21912162825168302
49,2026-05-12T14:29:57.389Z,2026-05-12 14:29:57.389000+00:00,1123.8263666666667,18.730439444444446,141.796,1,1,train,1,29,4.637993812561035,4.788331031799316,4.447020530700684,1.4427543878555298,10.67810595035553,0.13511332389500152,0.8648866761049985,True,True,False,0.9287203623074535,-0.032115032387984285,0.04484251283945996,0.04164615477103989,0.08648866761049985,0.04164615477103989,4.728260976619935,4.728260976619935,-0.09026716405889967,4.385218719730551,0.2527750928304844,4.396358116342292,0.2416356962187436
50,2026-05-12T14:32:18.768Z,2026-05-12 14:32:18.768000+00:00,1126.1826833333332,18.769711388888886,141.379,1,2,train,2,0,4.604361534118652,8.834828377,6.996333599090576,4.639993667602539,20.471155643693116,0.22666007471014749,0.7733399252898524,True,True,False,0.7919037360481572,-0.10132760811254647,0.04315744812248491,0.03417654440650033,0.07733399252898523,0.03417654440650033,4.659171461817782,4.659171461817782,-0.054809927699129624,4.316129204928398,0.28823232919025443,4.341714317087334,0.26264721703131855
51,2026-05-12T14:34:40.909Z,2026-05-12 14:34:40.909000+00:00,1128.5517,18.809195,142.141,1,2,train,2,1,4.560252189636231,5.993945121765137,4.859119415283203,7.390170574188232,18.243235111236572,0.40509101204513875,0.5949089879548612,True,True,False,0.8106713219043049,-0.09115519019847167,0.032855713831552176,0.026635184963933956,0.059490898795486136,0.026635184963933956,4.669476702812655,4.669476702812655,-0.10922451317642334,4.326434445923271,0.2338177437129607,4.349864866730219,0.21038732290601203
52,2026-05-12T14:37:02.605Z,2026-05-12 14:37:02.605000+00:00,1130.9133,18.848554999999998,141.696,1,2,train,2,2,4.470381736755371,8.788537025,5.004181385040283,9.226182938,23.01890134804028,0.40080900467412933,0.5991909953258707,True,True,False,0.5693986804408192,-0.2445835436483801,0.03817965458958889,0.021739444942998187,0.059919099532587075,0.021739444942998187,4.516370923957488,4.516370923957488,-0.04598918720211653,4.173328667068104,0.2970530696872675,4.228771507361671,0.24161022939370014
53,2026-05-12T14:39:24.168Z,2026-05-12 14:39:24.168000+00:00,1133.2726833333334,18.887878055555557,141.563,1,2,train,2,3,4.853573799133301,6.068652629852295,9.204799652,9.646328926086426,24.91978120793872,0.38709524957680547,0.6129047504231946,True,True,False,1.5167781406239487,0.18092206111028536,0.02435275245482091,0.036937722587498556,0.061290475042319464,0.036937722587498556,4.941260826720923,4.941260826720923,-0.08768702758762181,4.5982185698315385,0.25535522930176224,4.564822478606011,0.2887513205272896
54,2026-05-12T14:41:45.518Z,2026-05-12 14:41:45.518000+00:00,1135.6285166666667,18.927141944444443,141.35,1,2,train,2,4,4.454943656921387,7.181658744812012,3.965494155883789,3.490147829055786,14.637300729751587,0.23844203883587342,0.7615579611641266,True,True,False,0.5521696723265275,-0.25792745047281684,0.0490640923310038,0.027091703785408858,0.07615579611641266,0.027091703785408858,4.502854026246169,4.502854026246169,-0.04791036932478221,4.159811769356785,0.29513188756460185,4.218080816491975,0.23686284042941175
55,2026-05-12T14:44:07.194Z,2026-05-12 14:44:07.194000+00:00,1137.9897833333334,18.966496388888892,141.676,1,2,train,2,5,4.212347984313965,6.720005989074707,2.10981822,2.2132785320281982,11.043102741102906,0.20042180027813014,0.7995781997218698,True,True,False,0.31396076483117924,-0.5031246216146124,0.060852517146857237,0.019105302825329747,0.07995781997218698,0.019105302825329747,4.258520740100368,4.258520740100368,-0.04617275578640356,3.915478483210984,0.29686950110298094,4.024834430586841,0.18751355372712375
56,2026-05-12T14:46:29.068Z,2026-05-12 14:46:29.068000+00:00,1140.35435,19.005905833333333,141.874,1,2,train,2,6,4.425170898,3.9526641368865967,2.5090510845184326,8.314724922180176,14.776440143585205,0.5627014924694017,0.4372985075305983,True,True,False,0.634774672885499,-0.1973804096511253,0.02674977260069327,0.016980078152366556,0.043729850753059823,0.016980078152366556,4.563760913241724,4.563760913241724,-0.1385900152417241,4.22071865635234,0.20445224164765996,4.266252868586425,0.15891802941357547
57,2026-05-12T14:48:51.658Z,2026-05-12 14:48:51.658000+00:00,1142.73085,19.045514166666667,142.59,1,2,train,2,7,4.793475151062012,7.425939559936523,9.599676132202148,7.379024505615234,24.404640197753906,0.3023615364054565,0.6976384635945435,True,True,False,1.2927220932409806,0.11150517117257985,0.03042839189499698,0.039335454464457374,0.06976384635945435,0.039335454464457374,4.871845204640053,4.871845204640053,-0.07837005357804117,4.528802947750669,0.2646722033113429,4.509920756846824,0.28355439421518813
58,2026-05-12T14:51:13.162Z,2026-05-12 14:51:13.162000+00:00,1145.08925,19.084820833333332,141.504,1,2,train,2,8,4.4554948806762695,6.393741130828857,3.7063279151916495,3.857410430908203,13.957479476928711,0.27636869803637437,0.7236313019636257,True,True,False,0.5796806344443253,-0.2368112079860518,0.04580870881019398,0.026554421386168592,0.07236313019636256,0.026554421386168592,4.5239617318108705,4.5239617318108705,-0.06846685113460094,4.180919474921486,0.2745754057547831,4.234775176394678,0.22071970428159116
59,2026-05-12T14:53:35.106Z,2026-05-12 14:53:35.106000+00:00,1147.4549833333333,19.12424972222222,141.944,1,2,train,2,9,4.767561912536621,6.490094661712647,8.302104949951172,3.8765311241149902,18.66873073577881,0.20764834947699898,0.792351650523001,True,True,False,1.2791962802835852,0.10693718787493413,0.034764520167802924,0.04447064488449719,0.0792351650523001,0.04447064488449719,4.867239366257201,4.867239366257201,-0.09967745372058001,4.524197109367817,0.24336480316880404,4.506277939138318,0.261283973398303
60,2026-05-12T14:55:56.695Z,2026-05-12 14:55:56.695000+00:00,1149.8148,19.163580000000003,141.589,1,2,train,2,10,4.378856658935547,4.671301842,2.4536473751068115,1.6579327583312988,8.78288197543811,0.1887686482600829,0.8112313517399171,True,True,False,0.5252598650435939,-0.279625782246591,0.053186435330266235,0.027936699843725477,0.08112313517399171,0.027936699843725477,4.481157052830006,4.481157052830006,-0.10230039389445889,4.138114795940622,0.24074186299492517,4.200920396952366,0.1779362619831808
61,2026-05-12T14:58:17.999Z,2026-05-12 14:58:17.999000+00:00,1152.1698666666666,19.20283111111111,141.304,1,2,train,2,11,4.0662384033203125,8.486347198486328,1.842304229736328,7.040344715118408,17.368996143341064,0.40533975924783305,0.594660240752167,True,True,False,0.2170903672271306,-0.6633594467110145,0.0488591691105869,0.010606854964629786,0.059466024075216686,0.010606854964629786,4.100582139962794,4.100582139962794,-0.034343736642481915,3.75753988307341,0.3086985202469026,3.8999187297711555,0.166319673549157
62,2026-05-12T15:00:39.600Z,2026-05-12 15:00:39.600000+00:00,1154.5298833333334,19.242164722222224,141.601,1,2,train,2,12,4.496295928955078,5.389996528625488,3.587766170501709,2.4772002696990967,11.454962968826294,0.21625563316447083,0.7837443668355292,True,True,False,0.6656342265616693,-0.1767643549494524,0.047053810154549645,0.031320626529003276,0.07837443668355293,0.031320626529003276,4.583837690203224,4.583837690203224,-0.08754176124814617,4.24079543331384,0.2555004956412379,4.282131853597571,0.21416407535750714
63,2026-05-12T15:03:00.933Z,2026-05-12 15:03:00.933000+00:00,1156.8854333333334,19.281423888888888,141.333,1,2,train,2,13,4.931865692138672,2.319996118545532,5.883328914642334,9.158088684082031,17.361413717269897,0.527496713874874,0.47250328612512604,True,True,False,2.5359218783222586,0.4041358705282497,0.013362944725162359,0.03388738388735024,0.047250328612512604,0.03388738388735024,5.164446167249677,5.164446167249677,-0.2325804751110052,4.821403910360293,0.11046178177837884,4.7413426782256884,0.19052301391298343
64,2026-05-12T15:05:23.209Z,2026-05-12 15:05:23.209000+00:00,1159.2567000000001,19.320945000000002,142.276,1,2,train,2,14,4.642955780029297,8.354703903198242,7.741885662078857,3.4639968872070312,19.56058645248413,0.1770906458056177,0.8229093541943823,True,True,False,0.9266499150395032,-0.0330843097422317,0.04271192954001245,0.03957900587942578,0.08229093541943823,0.03957900587942578,4.72731177719889,4.72731177719889,-0.08435599716959352,4.384269520309506,0.25868625971979053,4.395607382127918,0.24734839790137908
65,2026-05-12T15:07:45.645Z,2026-05-12 15:07:45.645000+00:00,1161.6306333333334,19.360510555555557,142.436,1,2,train,2,15,4.440056800842285,6.315206527709961,3.978550672531128,9.969668388,20.26342558824109,0.4920031089800246,0.5079968910199754,True,True,False,0.6299953382480813,-0.20066266416645775,0.03116554256934074,0.019634146532656795,0.05079968910199753,0.019634146532656795,4.560329334665905,4.560329334665905,-0.12027253382361991,4.217287077776521,0.22276972306576415,4.263538788289846,0.17651801255243882
66,2026-05-12T15:10:07.556Z,2026-05-12 15:10:07.556000+00:00,1163.9958166666665,19.399930277777777,141.911,1,2,train,2,16,4.5767927169799805,8.860002517700195,6.578691482543945,3.931365966796875,19.370059967041016,0.20296096003245534,0.7970390399675447,True,True,False,0.7425157576875708,-0.1292943253048338,0.04574070773542193,0.03396319626133254,0.07970390399675448,0.03396319626133254,4.631226485045645,4.631226485045645,-0.0544337680656648,4.288184228156261,0.28860848882371926,4.319612270122698,0.2571804468572827
67,2026-05-12T15:12:29.770Z,2026-05-12 15:12:29.770000+00:00,1166.36605,19.43943416666667,142.214,1,2,train,2,17,4.197461128234863,6.807454109191895,2.1034352779388428,1.0485353469848633,9.9594247341156,0.10528071399477004,0.89471928600523,True,True,False,0.30899000480938077,-0.5100555688804715,0.06835188066508743,0.021120047935435586,0.08947192860052303,0.021120047935435586,4.251451645891479,4.251451645891479,-0.053990517656616,3.908409389002095,0.2890517392327685,4.019243391686494,0.17821773654836903
68,2026-05-12T15:14:51.128Z,2026-05-12 15:14:51.128000+00:00,1168.7220166666666,19.478700277777776,141.358,1,2,train,2,18,4.352943420410156,5.532317161560059,2.561502456665039,2.992248058319092,11.08606767654419,0.2699106793881536,0.7300893206118464,True,True,False,0.4630071599045346,-0.33441229303606923,0.04990333202877058,0.02310560003241406,0.07300893206118464,0.02310560003241406,4.426616918801823,4.426616918801823,-0.07367349839166693,4.083574661912439,0.26936875849771713,4.157783892900935,0.1951595275092215
69,2026-05-12T15:17:13.116Z,2026-05-12 15:17:13.116000+00:00,1171.0884833333332,19.518141388888886,141.988,1,2,train,2,19,4.843097686767578,6.219867706298828,9.886786460876465,6.341348648071289,22.448002815246582,0.2824905493937427,0.7175094506062574,True,True,False,1.589549316437095,0.2012740066290522,0.027707889015740512,0.044043056044885225,0.07175094506062574,0.044043056044885225,4.961552986805224,4.961552986805224,-0.11845530003764626,4.61851072991584,0.2245869568517378,4.580871812940916,0.2622258738266625
70,2026-05-12T15:19:34.334Z,2026-05-12 15:19:34.334000+00:00,1173.4421166666666,19.55736861111111,141.218,1,2,train,2,20,4.722351074,1.3204381465911863,2.331531047821045,1.7338905334472656,5.385859727859497,0.32193384548772236,0.6780661545122777,True,True,False,1.7657253040137273,0.24692314078724745,0.024516757088212698,0.04328985836301506,0.06780661545122776,0.04328985836301506,5.007196038164305,5.007196038164305,-0.2848449641643054,4.664153781274921,0.058197292725078675,4.616971498153521,0.10537957584647906
71,2026-05-12T15:21:55.987Z,2026-05-12 15:21:55.987000+00:00,1175.8029999999999,19.596716666666666,141.653,1,2,train,2,21,4.517247200012207,7.322654724121094,4.923448563,5.513732433319092,17.759835720440186,0.3104607790359916,0.6895392209640083,True,True,False,0.6723584203392766,-0.1723991518291779,0.04123154537794113,0.0277223767184597,0.06895392209640083,0.0277223767184597,4.5882768279689445,4.5882768279689445,-0.0710296279567375,4.2452345710795605,0.27201262893264655,4.285642825611627,0.2316043744005798
72,2026-05-12T15:24:17.907Z,2026-05-12 15:24:17.907000+00:00,1178.1683333333335,19.63613888888889,141.92,1,2,train,2,22,3.930053711,8.417365074157715,1.214712142944336,8.550868988,18.18294620510205,0.4702686182726904,0.5297313817273097,True,True,False,0.14431026006863393,-0.8407027906474136,0.04629263585345615,0.006680502319274824,0.05297313817273098,0.006680502319274824,3.928011877932297,3.928011877932297,0.0020418330677030028,3.5849696210429123,0.3450840899570875,3.763430656540742,0.16662305445925796
73,2026-05-12T15:26:39.779Z,2026-05-12 15:26:39.779000+00:00,1180.5328666666667,19.675547777777776,141.872,1,2,train,2,23,4.512285232543945,3.695390939712525,2.7524333000183105,3.100379467010498,9.548203706741333,0.3247081401103259,0.6752918598896741,True,True,False,0.7448287190508808,-0.12794358620922913,0.03870247277090939,0.028826713218058027,0.06752918598896741,0.028826713218058027,4.632668793060843,4.632668793060843,-0.12038356051689725,4.2896265361714585,0.2226586963724868,4.320753010361965,0.19153222218197996
74,2026-05-12T15:29:01.672Z,2026-05-12 15:29:01.672000+00:00,1182.89775,19.714962500000002,141.893,1,2,train,2,24,4.772523880004883,5.554773807525635,7.206357002258301,9.81508445739746,22.576215267181396,0.43475331632160047,0.5652466836783995,True,True,False,1.2973268132889755,0.11304939422526303,0.0246045395199633,0.03192012884787665,0.05652466836783995,0.03192012884787665,4.873467699697497,4.873467699697497,-0.10094381969261423,4.530425442808113,0.24209843719676982,4.5112040093702355,0.26131987063464734
