acid_flow,acetate_flow,water_flow,total_flow,flow_ratio_acetate_acid,log10_flow_ratio_acetate_acid,water_fraction,buffer_flow_fraction,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,ph_equilibrium_affine,target_ph_requested,target_ph_used,hh_ratio,ph_henderson_hasselbalch,ph_eq_minus_target,ph_affine_minus_target,allocation_model
7.992399910868981,2.007600089131019,5.0,15.0,0.25118864315095824,-0.5999999999999996,0.3333333333333333,0.6666666666666666,0.05328266607245988,0.013384000594206795,0.06666666666666668,0.013384000594206795,4.162785491820431,3.9491161728510176,4.16,4.16,0.25118864315095824,4.16,0.002785491820430863,-0.21088382714898257,simple_henderson_hasselbalch
7.801296039931585,2.1987039600684164,5.0,15.000000000000002,0.2818382931264455,-0.5499999999999998,0.3333333333333333,0.6666666666666667,0.05200864026621056,0.014658026400456109,0.06666666666666667,0.014658026400456109,4.2123257561578775,3.9882982146882635,4.21,4.21,0.2818382931264455,4.21,0.0023257561578775565,-0.22170178531173645,simple_henderson_hasselbalch
7.597469266479578,2.4025307335204213,5.0,15.0,0.31622776601683794,-0.5,0.3333333333333333,0.6666666666666666,0.05064979510986386,0.01601687155680281,0.06666666666666667,0.01601687155680281,4.261950203305044,4.027546837808765,4.26,4.26,0.31622776601683794,4.26,0.0019502033050438072,-0.23245316219123513,simple_henderson_hasselbalch
7.3810903254041875,2.618909674595813,5.0,15.0,0.3548133892335753,-0.4500000000000002,0.3333333333333333,0.6666666666666666,0.04920726883602792,0.017459397830638754,0.06666666666666668,0.017459397830638754,4.311642854110009,4.066849404092652,4.31,4.31,0.3548133892335753,4.31,0.0016428541100097505,-0.24315059590734744,simple_henderson_hasselbalch
7.152527510491987,2.8474724895080126,5.0,15.0,0.3981071705534969,-0.40000000000000036,0.3333333333333333,0.6666666666666666,0.04768351673661326,0.018983149930053417,0.06666666666666668,0.018983149930053417,4.361390798772406,4.106195703010271,4.359999999999999,4.359999999999999,0.3981071705534969,4.359999999999999,0.001390798772406221,-0.2538042969897285,simple_henderson_hasselbalch
6.912361524147628,3.0876384758523714,5.0,15.0,0.4466835921509635,-0.34999999999999964,0.3333333333333333,0.6666666666666666,0.046082410160984195,0.020584256505682477,0.06666666666666668,0.020584256505682477,4.411183611485391,4.145577488654875,4.41,4.41,0.4466835921509635,4.41,0.0011836114853904789,-0.26442251134512507,simple_henderson_hasselbalch
6.66139424583122,3.33860575416878,5.0,15.0,0.5011872336272725,-0.2999999999999998,0.3333333333333333,0.6666666666666666,0.044409294972208135,0.022257371694458534,0.06666666666666667,0.022257371694458534,4.461012886088462,4.184988112484376,4.46,4.46,0.5011872336272725,4.46,0.0010128860884623947,-0.2750118875156238,simple_henderson_hasselbalch
6.400649998028851,3.5993500019711493,5.0,15.0,0.5623413251903491,-0.25,0.3333333333333333,0.6666666666666666,0.042670999986859005,0.023995666679807664,0.06666666666666667,0.023995666679807664,4.510871823417246,4.224422196950905,4.51,4.51,0.5623413251903491,4.51,0.0008718234172464534,-0.28557780304909475,simple_henderson_hasselbalch
6.131368201531431,3.8686317984685687,5.0,15.0,0.630957344480193,-0.20000000000000015,0.3333333333333333,0.6666666666666666,0.04087578801020954,0.025790878656457128,0.06666666666666667,0.025790878656457128,4.560754944065956,4.263875408320889,4.56,4.56,0.630957344480193,4.56,0.0007549440659566642,-0.29612459167911087,simple_henderson_hasselbalch
5.854986786718097,4.145013213281903,5.0,15.0,0.7079457843841372,-0.1500000000000004,0.3333333333333333,0.6666666666666666,0.03903324524478732,0.027633421421879353,0.06666666666666667,0.027633421421879353,4.6106578131065525,4.303344238951841,4.609999999999999,4.609999999999999,0.7079457843841372,4.609999999999999,0.0006578131065531068,-0.30665576104815884,simple_henderson_hasselbalch
