acid_flow,acetate_flow,water_flow,total_flow,flow_ratio_acetate_acid,log10_flow_ratio_acetate_acid,water_fraction,buffer_flow_fraction,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,ph_equilibrium_affine
6.0,2.0,5.0,13.0,0.3333333333333333,-0.47712125471966244,0.38461538461538464,0.6153846153846154,0.04615384615384616,0.015384615384615385,0.06153846153846155,0.015384615384615385,4.284830015276754,4.045642779804501
6.0,2.0,6.0,14.0,0.3333333333333333,-0.47712125471966244,0.42857142857142855,0.5714285714285714,0.042857142857142864,0.014285714285714287,0.05714285714285715,0.014285714285714287,4.284979211169661,4.045760780784028
6.0,2.0,7.0,15.0,0.3333333333333333,-0.47712125471966244,0.4666666666666667,0.5333333333333333,0.04000000000000001,0.013333333333333334,0.053333333333333344,0.013333333333333334,4.285128279495789,4.045878680869323
6.0,2.0,8.0,16.0,0.3333333333333333,-0.47712125471966244,0.5,0.5,0.037500000000000006,0.0125,0.05,0.0125,4.2852772205059715,4.045996480258776
6.0,2.0,9.0,17.0,0.3333333333333333,-0.47712125471966244,0.5294117647058824,0.47058823529411764,0.03529411764705883,0.011764705882352941,0.04705882352941177,0.011764705882352941,4.285426034450175,4.046114179150086
6.0,2.0,10.0,18.0,0.3333333333333333,-0.47712125471966244,0.5555555555555556,0.4444444444444444,0.03333333333333334,0.011111111111111112,0.04444444444444445,0.011111111111111112,4.2855747215775235,4.0462317777402905
6.0,3.0,1.0,10.0,0.5,-0.3010299956639812,0.1,0.9,0.06000000000000001,0.030000000000000006,0.09000000000000002,0.030000000000000006,4.459723190793249,4.18396807563778
6.0,3.0,2.0,11.0,0.5,-0.3010299956639812,0.18181818181818182,0.8181818181818182,0.05454545454545456,0.02727272727272728,0.08181818181818183,0.02727272727272728,4.459798343516388,4.184027514907666
6.0,3.0,3.0,12.0,0.5,-0.3010299956639812,0.25,0.75,0.05000000000000001,0.025000000000000005,0.07500000000000001,0.025000000000000005,4.45987346701578,4.18408693106411
6.0,3.0,4.0,13.0,0.5,-0.3010299956639812,0.3076923076923077,0.6923076923076923,0.04615384615384616,0.02307692307692308,0.06923076923076925,0.02307692307692308,4.4599485489633945,4.184146314356711
6.0,3.0,5.0,14.0,0.5,-0.3010299956639812,0.35714285714285715,0.6428571428571429,0.042857142857142864,0.021428571428571432,0.0642857142857143,0.021428571428571432,4.460023613889615,4.1842056841868684
6.0,3.0,6.0,15.0,0.5,-0.3010299956639812,0.4,0.6,0.04000000000000001,0.020000000000000004,0.06000000000000001,0.020000000000000004,4.460098644269269,4.184265026693695
6.0,3.0,7.0,16.0,0.5,-0.3010299956639812,0.4375,0.5625,0.037500000000000006,0.018750000000000003,0.05625000000000001,0.018750000000000003,4.460173644473816,4.184324345334636
6.0,3.0,8.0,17.0,0.5,-0.3010299956639812,0.47058823529411764,0.5294117647058824,0.03529411764705883,0.017647058823529415,0.05294117647058824,0.017647058823529415,4.460248614531394,4.184383640131946
6.0,3.0,9.0,18.0,0.5,-0.3010299956639812,0.5,0.5,0.03333333333333334,0.01666666666666667,0.05000000000000001,0.01666666666666667,4.460323554470128,4.184442911107869
6.0,3.0,10.0,19.0,0.5,-0.3010299956639812,0.5263157894736842,0.47368421052631576,0.03157894736842106,0.01578947368421053,0.04736842105263159,0.01578947368421053,4.460398464318122,4.184502158284633
6.0,4.0,1.0,11.0,0.6666666666666666,-0.17609125905568127,0.09090909090909091,0.9090909090909091,0.05454545454545456,0.03636363636363637,0.09090909090909093,0.03636363636363637,4.584426920957159,4.282597883893558
6.0,4.0,2.0,12.0,0.6666666666666666,-0.17609125905568127,0.16666666666666666,0.8333333333333334,0.05000000000000001,0.03333333333333333,0.08333333333333334,0.03333333333333333,4.584473960894184,4.282635088393881
6.0,4.0,3.0,13.0,0.6666666666666666,-0.17609125905568127,0.23076923076923078,0.7692307692307693,0.04615384615384616,0.03076923076923077,0.07692307692307693,0.03076923076923077,4.5845209896355685,4.282672284039426
6.0,4.0,4.0,14.0,0.6666666666666666,-0.17609125905568127,0.2857142857142857,0.7142857142857143,0.042857142857142864,0.028571428571428574,0.07142857142857144,0.028571428571428574,4.584568007187566,4.282709470835138
6.0,4.0,5.0,15.0,0.6666666666666666,-0.17609125905568127,0.3333333333333333,0.6666666666666666,0.04000000000000001,0.02666666666666667,0.06666666666666668,0.02666666666666667,4.584615013556421,4.282746648785957
6.0,4.0,6.0,16.0,0.6666666666666666,-0.17609125905568127,0.375,0.625,0.037500000000000006,0.025,0.0625,0.025,4.584662008731951,4.2827838178838284
6.0,4.0,7.0,17.0,0.6666666666666666,-0.17609125905568127,0.4117647058823529,0.5882352941176471,0.03529411764705883,0.023529411764705882,0.05882352941176471,0.023529411764705882,4.584708992754071,4.2828209781603235
6.0,4.0,8.0,18.0,0.6666666666666666,-0.17609125905568127,0.4444444444444444,0.5555555555555556,0.03333333333333334,0.022222222222222223,0.055555555555555566,0.022222222222222223,4.584755965611673,4.282858129606654
6.0,4.0,9.0,19.0,0.6666666666666666,-0.17609125905568127,0.47368421052631576,0.5263157894736842,0.03157894736842106,0.021052631578947368,0.05263157894736843,0.021052631578947368,4.584802927310989,4.282895272227751
6.0,4.0,10.0,20.0,0.6666666666666666,-0.17609125905568127,0.5,0.5,0.030000000000000006,0.02,0.05,0.02,4.584849877858243,4.282932406028538
6.0,5.0,1.0,12.0,0.8333333333333334,-0.0791812460476248,0.08333333333333333,0.9166666666666666,0.05000000000000001,0.041666666666666664,0.09166666666666667,0.041666666666666664,4.681216858209757,4.359150308907347
6.0,5.0,2.0,13.0,0.8333333333333334,-0.0791812460476248,0.15384615384615385,0.8461538461538461,0.04615384615384616,0.038461538461538464,0.08461538461538462,0.038461538461538464,4.681250003313014,4.3591765238022395
6.0,5.0,3.0,14.0,0.8333333333333334,-0.0791812460476248,0.21428571428571427,0.7857142857142857,0.042857142857142864,0.03571428571428571,0.07857142857142857,0.03571428571428571,4.681283120879151,4.359202716917664
6.0,5.0,4.0,15.0,0.8333333333333334,-0.0791812460476248,0.26666666666666666,0.7333333333333333,0.04000000000000001,0.03333333333333333,0.07333333333333333,0.03333333333333333,4.681316253085678,4.359228921612363
6.0,5.0,5.0,16.0,0.8333333333333334,-0.0791812460476248,0.3125,0.6875,0.037500000000000006,0.03125,0.06875,0.03125,4.68134937939271,4.359255121641075
6.0,5.0,6.0,17.0,0.8333333333333334,-0.0791812460476248,0.35294117647058826,0.6470588235294118,0.03529411764705883,0.029411764705882353,0.06470588235294118,0.029411764705882353,4.681382499998605,4.359281317160684
6.0,5.0,7.0,18.0,0.8333333333333334,-0.0791812460476248,0.3888888888888889,0.6111111111111112,0.03333333333333334,0.027777777777777776,0.061111111111111116,0.027777777777777776,4.681415615034228,4.359307508274691
6.0,5.0,8.0,19.0,0.8333333333333334,-0.0791812460476248,0.42105263157894735,0.5789473684210527,0.03157894736842106,0.02631578947368421,0.05789473684210527,0.02631578947368421,4.681448724587695,4.35933369505279
6.0,5.0,9.0,20.0,0.8333333333333334,-0.0791812460476248,0.45,0.55,0.030000000000000006,0.025,0.05500000000000001,0.025,4.68148182871957,4.359359877542881
6.0,5.0,10.0,21.0,0.8333333333333334,-0.0791812460476248,0.47619047619047616,0.5238095238095238,0.028571428571428574,0.023809523809523808,0.05238095238095238,0.023809523809523808,4.681514927472353,4.359386055778577
6.0,6.0,1.0,13.0,1.0,0.0,0.07692307692307693,0.9230769230769231,0.04615384615384616,0.04615384615384616,0.09230769230769233,0.04615384615384616,4.760326787394917,4.421719384719314
6.0,6.0,2.0,14.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.042857142857142864,0.042857142857142864,0.08571428571428573,0.042857142857142864,4.760351900869676,4.421739247294369
6.0,6.0,3.0,15.0,1.0,0.0,0.2,0.8,0.04000000000000001,0.04000000000000001,0.08000000000000002,0.04000000000000001,4.760377018723036,4.421759113332517
6.0,6.0,4.0,16.0,1.0,0.0,0.25,0.75,0.037500000000000006,0.037500000000000006,0.07500000000000001,0.037500000000000006,4.760402130054541,4.421778974212446
6.0,6.0,5.0,17.0,1.0,0.0,0.29411764705882354,0.7058823529411765,0.03529411764705883,0.03529411764705883,0.07058823529411766,0.03529411764705883,4.7604272384853905,4.421798832798207
6.0,6.0,6.0,18.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.03333333333333334,0.03333333333333334,0.06666666666666668,0.03333333333333334,4.760452344018065,4.421818689091765
6.0,6.0,7.0,19.0,1.0,0.0,0.3684210526315789,0.631578947368421,0.03157894736842106,0.03157894736842106,0.06315789473684212,0.03157894736842106,4.760477446655727,4.421838543095619
6.0,6.0,8.0,20.0,1.0,0.0,0.4,0.6,0.030000000000000006,0.030000000000000006,0.06000000000000001,0.030000000000000006,4.760502546401927,4.4218583948125785
6.0,6.0,9.0,21.0,1.0,0.0,0.42857142857142855,0.5714285714285714,0.028571428571428574,0.028571428571428574,0.05714285714285715,0.028571428571428574,4.760527643260291,4.4218782442455105
6.0,6.0,10.0,22.0,1.0,0.0,0.45454545454545453,0.5454545454545454,0.02727272727272728,0.02727272727272728,0.05454545454545456,0.02727272727272728,4.760552737234278,4.421898091397151
6.0,7.0,1.0,14.0,1.1666666666666667,0.06694678963061322,0.07142857142857142,0.9285714285714286,0.042857142857142864,0.05,0.09285714285714286,0.05,4.827226918312256,4.4746315716762775
6.0,7.0,2.0,15.0,1.1666666666666667,0.06694678963061322,0.13333333333333333,0.8666666666666667,0.04000000000000001,0.04666666666666667,0.08666666666666667,0.04666666666666667,4.827246914138348,4.474647386636189
6.0,7.0,3.0,16.0,1.1666666666666667,0.06694678963061322,0.1875,0.8125,0.037500000000000006,0.043750000000000004,0.08125000000000002,0.043750000000000004,4.827266908231775,4.474663200225713
6.0,7.0,4.0,17.0,1.1666666666666667,0.06694678963061322,0.23529411764705882,0.7647058823529411,0.03529411764705883,0.0411764705882353,0.07647058823529412,0.0411764705882353,4.827286900591216,4.474679012443805
6.0,7.0,5.0,18.0,1.1666666666666667,0.06694678963061322,0.2777777777777778,0.7222222222222222,0.03333333333333334,0.03888888888888889,0.07222222222222223,0.03888888888888889,4.827306891215112,4.474694823289232
6.0,7.0,6.0,19.0,1.1666666666666667,0.06694678963061322,0.3157894736842105,0.6842105263157895,0.03157894736842106,0.0368421052631579,0.06842105263157897,0.0368421052631579,4.8273268801018085,4.474710632760686
6.0,7.0,7.0,20.0,1.1666666666666667,0.06694678963061322,0.35,0.65,0.030000000000000006,0.035,0.065,0.035,4.827346867249657,4.474726440856862
6.0,7.0,8.0,21.0,1.1666666666666667,0.06694678963061322,0.38095238095238093,0.6190476190476191,0.028571428571428574,0.03333333333333334,0.061904761904761914,0.03333333333333334,4.827366852657063,4.474742247576498
6.0,7.0,9.0,22.0,1.1666666666666667,0.06694678963061322,0.4090909090909091,0.5909090909090909,0.02727272727272728,0.03181818181818182,0.0590909090909091,0.03181818181818182,4.827386846537189,4.47475806099732
6.0,7.0,10.0,23.0,1.1666666666666667,0.06694678963061322,0.43478260869565216,0.5652173913043478,0.026086956521739136,0.030434782608695653,0.05652173913043479,0.030434782608695653,4.827406828804133,4.474773865233124
6.0,8.0,1.0,15.0,1.3333333333333333,0.12493873660829993,0.06666666666666667,0.9333333333333333,0.04000000000000001,0.05333333333333334,0.09333333333333335,0.05333333333333334,4.885186219676526,4.520472339812748
6.0,8.0,2.0,16.0,1.3333333333333333,0.12493873660829993,0.125,0.875,0.037500000000000006,0.05,0.08750000000000001,0.05,4.885202710321181,4.5204853824789
6.0,8.0,3.0,17.0,1.3333333333333333,0.12493873660829993,0.17647058823529413,0.8235294117647058,0.03529411764705883,0.047058823529411764,0.0823529411764706,0.047058823529411764,4.885219199779557,4.520498424206807
6.0,8.0,4.0,18.0,1.3333333333333333,0.12493873660829993,0.2222222222222222,0.7777777777777778,0.03333333333333334,0.044444444444444446,0.07777777777777778,0.044444444444444446,4.885235688055695,4.520511464999667
6.0,8.0,5.0,19.0,1.3333333333333333,0.12493873660829993,0.2631578947368421,0.7368421052631579,0.03157894736842106,0.042105263157894736,0.0736842105263158,0.042105263157894736,4.885252175152859,4.520524504860061
6.0,8.0,6.0,20.0,1.3333333333333333,0.12493873660829993,0.3,0.7,0.030000000000000006,0.04,0.07,0.04,4.885268661073722,4.5205375437901045
6.0,8.0,7.0,21.0,1.3333333333333333,0.12493873660829993,0.3333333333333333,0.6666666666666666,0.028571428571428574,0.0380952380952381,0.06666666666666668,0.0380952380952381,4.885285145820499,4.5205505817915475
6.0,8.0,8.0,22.0,1.3333333333333333,0.12493873660829993,0.36363636363636365,0.6363636363636364,0.02727272727272728,0.03636363636363637,0.06363636363636364,0.03636363636363637,4.88530162939505,4.52056361886586
6.0,8.0,9.0,23.0,1.3333333333333333,0.12493873660829993,0.391304347826087,0.6086956521739131,0.026086956521739136,0.034782608695652174,0.060869565217391314,0.034782608695652174,4.885318111798952,4.520576655014293
6.0,8.0,10.0,24.0,1.3333333333333333,0.12493873660829993,0.4166666666666667,0.5833333333333334,0.025000000000000005,0.03333333333333333,0.058333333333333334,0.03333333333333333,4.885334593033556,4.5205896902379115
6.0,9.0,1.0,16.0,1.5,0.17609125905568124,0.0625,0.9375,0.037500000000000006,0.05625,0.09375,0.05625,4.936314757767298,4.560910568097203
6.0,9.0,2.0,17.0,1.5,0.17609125905568124,0.11764705882352941,0.8823529411764706,0.03529411764705883,0.052941176470588235,0.08823529411764706,0.052941176470588235,4.936328719677164,4.5609216107539945
6.0,9.0,3.0,18.0,1.5,0.17609125905568124,0.16666666666666666,0.8333333333333334,0.03333333333333334,0.05,0.08333333333333334,0.05,4.936342680772995,4.560932652766957
6.0,9.0,4.0,19.0,1.5,0.17609125905568124,0.21052631578947367,0.7894736842105263,0.03157894736842106,0.04736842105263158,0.07894736842105264,0.04736842105263158,4.936356641056062,4.5609436941370936
6.0,9.0,5.0,20.0,1.5,0.17609125905568124,0.25,0.75,0.030000000000000006,0.045,0.07500000000000001,0.045,4.936370600527375,4.560954734865202
6.0,9.0,6.0,21.0,1.5,0.17609125905568124,0.2857142857142857,0.7142857142857143,0.028571428571428574,0.04285714285714286,0.07142857142857142,0.04285714285714286,4.936384559187747,4.560965774951928
6.0,9.0,7.0,22.0,1.5,0.17609125905568124,0.3181818181818182,0.6818181818181818,0.02727272727272728,0.04090909090909091,0.06818181818181819,0.04090909090909091,4.93639851703785,4.560976814397801
6.0,9.0,8.0,23.0,1.5,0.17609125905568124,0.34782608695652173,0.6521739130434783,0.026086956521739136,0.0391304347826087,0.06521739130434784,0.0391304347826087,4.936412474078249,4.560987853203269
6.0,9.0,9.0,24.0,1.5,0.17609125905568124,0.375,0.625,0.025000000000000005,0.0375,0.0625,0.0375,4.936426430309421,4.560998891368708
6.0,9.0,10.0,25.0,1.5,0.17609125905568124,0.4,0.6,0.024000000000000004,0.036000000000000004,0.06000000000000001,0.036000000000000004,4.936440385731777,4.561009928894444
6.0,10.0,1.0,17.0,1.6666666666666667,0.2218487496163564,0.058823529411764705,0.9411764705882353,0.03529411764705883,0.058823529411764705,0.09411764705882353,0.058823529411764705,4.982053913015019,4.5970862631300164
6.0,10.0,2.0,18.0,1.6666666666666667,0.2218487496163564,0.1111111111111111,0.8888888888888888,0.03333333333333334,0.05555555555555555,0.08888888888888889,0.05555555555555555,4.982065974254627,4.597095802521888
6.0,10.0,3.0,19.0,1.6666666666666667,0.2218487496163564,0.15789473684210525,0.8421052631578947,0.03157894736842106,0.05263157894736842,0.08421052631578949,0.05263157894736842,4.982078077063127,4.5971053747911395
6.0,10.0,4.0,20.0,1.6666666666666667,0.2218487496163564,0.2,0.8,0.030000000000000006,0.05,0.08000000000000002,0.05,4.982090137991807,4.5971149139370935
6.0,10.0,5.0,21.0,1.6666666666666667,0.2218487496163564,0.23809523809523808,0.7619047619047619,0.028571428571428574,0.047619047619047616,0.0761904761904762,0.047619047619047616,4.982102198636485,4.597124452858427
6.0,10.0,6.0,22.0,1.6666666666666667,0.2218487496163564,0.2727272727272727,0.7272727272727273,0.02727272727272728,0.045454545454545456,0.07272727272727274,0.045454545454545456,4.982114258938794,4.597133991508977
6.0,10.0,7.0,23.0,1.6666666666666667,0.2218487496163564,0.30434782608695654,0.6956521739130435,0.026086956521739136,0.043478260869565216,0.06956521739130435,0.043478260869565216,4.982126318853752,4.597143529853166
6.0,10.0,8.0,24.0,1.6666666666666667,0.2218487496163564,0.3333333333333333,0.6666666666666666,0.025000000000000005,0.041666666666666664,0.06666666666666667,0.041666666666666664,4.982138378346274,4.5971530678632435
6.0,10.0,9.0,25.0,1.6666666666666667,0.2218487496163564,0.36,0.64,0.024000000000000004,0.04,0.064,0.04,4.982150437388688,4.597162605517325
6.0,10.0,10.0,26.0,1.6666666666666667,0.2218487496163564,0.38461538461538464,0.6153846153846154,0.02307692307692308,0.038461538461538464,0.06153846153846154,0.038461538461538464,4.982162495958947,4.597172142797974
7.0,1.0,1.0,9.0,0.14285714285714285,-0.8450980400142568,0.1111111111111111,0.8888888888888888,0.07777777777777778,0.011111111111111112,0.08888888888888889,0.011111111111111112,3.920244785475585,3.757287561713478
7.0,1.0,2.0,10.0,0.14285714285714285,-0.8450980400142568,0.2,0.8,0.07,0.01,0.08,0.01,3.920827493467415,3.757748433071759
7.0,1.0,3.0,11.0,0.14285714285714285,-0.8450980400142568,0.2727272727272727,0.7272727272727273,0.06363636363636364,0.009090909090909092,0.07272727272727274,0.009090909090909092,3.9214080797852873,3.758207626370407
7.0,1.0,4.0,12.0,0.14285714285714285,-0.8450980400142568,0.3333333333333333,0.6666666666666666,0.05833333333333334,0.008333333333333333,0.06666666666666668,0.008333333333333333,3.921986561778715,3.758665155331379
7.0,1.0,5.0,13.0,0.14285714285714285,-0.8450980400142568,0.38461538461538464,0.6153846153846154,0.05384615384615385,0.007692307692307693,0.06153846153846154,0.007692307692307693,3.9225629565756517,3.7591210335013963
7.0,1.0,6.0,14.0,0.14285714285714285,-0.8450980400142568,0.42857142857142855,0.5714285714285714,0.05,0.0071428571428571435,0.05714285714285715,0.0071428571428571435,3.923137281082879,3.759575274252254
7.0,1.0,7.0,15.0,0.14285714285714285,-0.8450980400142568,0.4666666666666667,0.5333333333333333,0.04666666666666667,0.006666666666666667,0.05333333333333334,0.006666666666666667,3.923709551992944,3.7600278907863056
7.0,1.0,8.0,16.0,0.14285714285714285,-0.8450980400142568,0.5,0.5,0.043750000000000004,0.00625,0.05,0.00625,3.9242797857873875,3.7604788961390163
7.0,1.0,9.0,17.0,0.14285714285714285,-0.8450980400142568,0.5294117647058824,0.47058823529411764,0.0411764705882353,0.0058823529411764705,0.04705882352941177,0.0058823529411764705,3.924847998740117,3.7609283031816325
7.0,1.0,10.0,18.0,0.14285714285714285,-0.8450980400142568,0.5555555555555556,0.4444444444444444,0.03888888888888889,0.005555555555555556,0.044444444444444446,0.005555555555555556,3.9254142069209728,3.7613761246240003
7.0,2.0,1.0,10.0,0.2857142857142857,-0.5440680443502757,0.1,0.9,0.07,0.02,0.09000000000000001,0.02,4.2176216451029385,3.992486802395373
7.0,2.0,2.0,11.0,0.2857142857142857,-0.5440680443502757,0.18181818181818182,0.8181818181818182,0.06363636363636364,0.018181818181818184,0.08181818181818183,0.018181818181818184,4.217789695545994,3.9926197156847674
7.0,2.0,3.0,12.0,0.2857142857142857,-0.5440680443502757,0.25,0.75,0.05833333333333334,0.016666666666666666,0.07500000000000001,0.016666666666666666,4.217957580497058,3.992752498084385
7.0,2.0,4.0,13.0,0.2857142857142857,-0.5440680443502757,0.3076923076923077,0.6923076923076923,0.05384615384615385,0.015384615384615385,0.06923076923076923,0.015384615384615385,4.218125300328866,3.9928851498890285
7.0,2.0,5.0,14.0,0.2857142857142857,-0.5440680443502757,0.35714285714285715,0.6428571428571429,0.05,0.014285714285714287,0.0642857142857143,0.014285714285714287,4.218292855412826,3.993017671392447
7.0,2.0,6.0,15.0,0.2857142857142857,-0.5440680443502757,0.4,0.6,0.04666666666666667,0.013333333333333334,0.060000000000000005,0.013333333333333334,4.218460246119023,3.9931500628873473
7.0,2.0,7.0,16.0,0.2857142857142857,-0.5440680443502757,0.4375,0.5625,0.043750000000000004,0.0125,0.05625000000000001,0.0125,4.218627472816173,3.9932823246653504
7.0,2.0,8.0,17.0,0.2857142857142857,-0.5440680443502757,0.47058823529411764,0.5294117647058824,0.0411764705882353,0.011764705882352941,0.05294117647058824,0.011764705882352941,4.218794535871725,3.9934144570170775
7.0,2.0,9.0,18.0,0.2857142857142857,-0.5440680443502757,0.5,0.5,0.03888888888888889,0.011111111111111112,0.05,0.011111111111111112,4.218961435651893,3.9935464602321726
7.0,2.0,10.0,19.0,0.2857142857142857,-0.5440680443502757,0.5263157894736842,0.47368421052631576,0.0368421052631579,0.010526315789473684,0.04736842105263158,0.010526315789473684,4.2191281725215495,3.9936783345992164
7.0,3.0,1.0,11.0,0.42857142857142855,-0.36797678529459443,0.09090909090909091,0.9090909090909091,0.06363636363636364,0.02727272727272728,0.09090909090909093,0.02727272727272728,4.392943295458535,4.131150984572848
7.0,3.0,2.0,12.0,0.42857142857142855,-0.36797678529459443,0.16666666666666666,0.8333333333333334,0.05833333333333334,0.025000000000000005,0.08333333333333334,0.025000000000000005,4.393026709941159,4.131216958176173
7.0,3.0,3.0,13.0,0.42857142857142855,-0.36797678529459443,0.23076923076923078,0.7692307692307693,0.05384615384615385,0.02307692307692308,0.07692307692307693,0.02307692307692308,4.393110085326362,4.131282900856838
7.0,3.0,4.0,14.0,0.42857142857142855,-0.36797678529459443,0.2857142857142857,0.7142857142857143,0.05,0.021428571428571432,0.07142857142857144,0.021428571428571432,4.393193421994709,4.131348812915834
7.0,3.0,5.0,15.0,0.42857142857142855,-0.36797678529459443,0.3333333333333333,0.6666666666666666,0.04666666666666667,0.020000000000000004,0.06666666666666668,0.020000000000000004,4.393276720161024,4.131414694523072
7.0,3.0,6.0,16.0,0.42857142857142855,-0.36797678529459443,0.375,0.625,0.043750000000000004,0.018750000000000003,0.0625,0.018750000000000003,4.393359979958815,4.131480545784143
7.0,3.0,7.0,17.0,0.42857142857142855,-0.36797678529459443,0.4117647058823529,0.5882352941176471,0.0411764705882353,0.017647058823529415,0.05882352941176472,0.017647058823529415,4.39344320147997,4.1315463667717225
7.0,3.0,8.0,18.0,0.42857142857142855,-0.36797678529459443,0.4444444444444444,0.5555555555555556,0.03888888888888889,0.01666666666666667,0.05555555555555556,0.01666666666666667,4.393526384794257,4.131612157540992
7.0,3.0,9.0,19.0,0.42857142857142855,-0.36797678529459443,0.47368421052631576,0.5263157894736842,0.0368421052631579,0.01578947368421053,0.05263157894736843,0.01578947368421053,4.393609529959277,4.131677918137507
7.0,3.0,10.0,20.0,0.42857142857142855,-0.36797678529459443,0.5,0.5,0.035,0.015000000000000003,0.05,0.015000000000000003,4.393692637025725,4.131743648601366
7.0,4.0,1.0,12.0,0.5714285714285714,-0.24303804868629447,0.08333333333333333,0.9166666666666666,0.05833333333333334,0.03333333333333333,0.09166666666666667,0.03333333333333333,4.517583574257359,4.229730608315592
7.0,4.0,2.0,13.0,0.5714285714285714,-0.24303804868629447,0.15384615384615385,0.8461538461538461,0.05384615384615385,0.03076923076923077,0.08461538461538462,0.03076923076923077,4.517635284845893,4.229771506895171
7.0,4.0,3.0,14.0,0.5714285714285714,-0.24303804868629447,0.21428571428571427,0.7857142857142857,0.05,0.028571428571428574,0.07857142857142857,0.028571428571428574,4.517686981342774,4.2298123943294765
7.0,4.0,4.0,15.0,0.5714285714285714,-0.24303804868629447,0.26666666666666666,0.7333333333333333,0.04666666666666667,0.02666666666666667,0.07333333333333333,0.02666666666666667,4.5177386637432715,4.22985327061477
7.0,4.0,5.0,16.0,0.5714285714285714,-0.24303804868629447,0.3125,0.6875,0.043750000000000004,0.025,0.06875,0.025,4.5177903320489765,4.229894135752307
7.0,4.0,6.0,17.0,0.5714285714285714,-0.24303804868629447,0.35294117647058826,0.6470588235294118,0.0411764705882353,0.023529411764705882,0.06470588235294118,0.023529411764705882,4.517841986266976,4.2299349897476946
7.0,4.0,7.0,18.0,0.5714285714285714,-0.24303804868629447,0.3888888888888889,0.6111111111111112,0.03888888888888889,0.022222222222222223,0.061111111111111116,0.022222222222222223,4.517893626408739,4.229975832610003
7.0,4.0,8.0,19.0,0.5714285714285714,-0.24303804868629447,0.42105263157894735,0.5789473684210527,0.0368421052631579,0.021052631578947368,0.05789473684210526,0.021052631578947368,4.517945252488974,4.230016664350865
7.0,4.0,9.0,20.0,0.5714285714285714,-0.24303804868629447,0.45,0.55,0.035,0.02,0.05500000000000001,0.02,4.517996864524604,4.230057484983665
7.0,4.0,10.0,21.0,0.5714285714285714,-0.24303804868629447,0.47619047619047616,0.5238095238095238,0.03333333333333334,0.01904761904761905,0.05238095238095239,0.01904761904761905,4.518048476850299,4.230098305845882
7.0,5.0,1.0,13.0,0.7142857142857143,-0.146128035678238,0.07692307692307693,0.9230769230769231,0.05384615384615385,0.038461538461538464,0.09230769230769231,0.038461538461538464,4.614342347733715,4.306258385491893
7.0,5.0,2.0,14.0,0.7142857142857143,-0.146128035678238,0.14285714285714285,0.8571428571428571,0.05,0.03571428571428571,0.08571428571428572,0.03571428571428571,4.614378485419031,4.3062869672590045
7.0,5.0,3.0,15.0,0.7142857142857143,-0.146128035678238,0.2,0.8,0.04666666666666667,0.03333333333333333,0.08,0.03333333333333333,4.61441461659572,4.306315543878359
7.0,5.0,4.0,16.0,0.7142857142857143,-0.146128035678238,0.25,0.75,0.043750000000000004,0.03125,0.07500000000000001,0.03125,4.614450741266564,4.306344115352155
7.0,5.0,5.0,17.0,0.7142857142857143,-0.146128035678238,0.29411764705882354,0.7058823529411765,0.0411764705882353,0.029411764705882353,0.07058823529411765,0.029411764705882353,4.614486859434344,4.306372681682592
7.0,5.0,6.0,18.0,0.7142857142857143,-0.146128035678238,0.3333333333333333,0.6666666666666666,0.03888888888888889,0.027777777777777776,0.06666666666666667,0.027777777777777776,4.614522971101832,4.306401242871864
7.0,5.0,7.0,19.0,0.7142857142857143,-0.146128035678238,0.3684210526315789,0.631578947368421,0.0368421052631579,0.02631578947368421,0.06315789473684211,0.02631578947368421,4.614559076271797,4.30642979892216
7.0,5.0,8.0,20.0,0.7142857142857143,-0.146128035678238,0.4,0.6,0.035,0.025,0.060000000000000005,0.025,4.614595174947004,4.306458349835668
7.0,5.0,9.0,21.0,0.7142857142857143,-0.146128035678238,0.42857142857142855,0.5714285714285714,0.03333333333333334,0.023809523809523808,0.05714285714285715,0.023809523809523808,4.6146312671302105,4.306486895614567
7.0,5.0,10.0,22.0,0.7142857142857143,-0.146128035678238,0.45454545454545453,0.5454545454545454,0.03181818181818182,0.022727272727272728,0.05454545454545455,0.022727272727272728,4.6146673528241715,4.306515436261038
7.0,6.0,1.0,14.0,0.8571428571428571,-0.06694678963061322,0.07142857142857142,0.9285714285714286,0.05,0.042857142857142864,0.09285714285714286,0.042857142857142864,4.693434397191823,4.368813319994304
7.0,6.0,2.0,15.0,0.8571428571428571,-0.06694678963061322,0.13333333333333333,0.8666666666666667,0.04666666666666667,0.04000000000000001,0.08666666666666667,0.04000000000000001,4.6934616011412285,4.3688348359530496
7.0,6.0,3.0,16.0,0.8571428571428571,-0.06694678963061322,0.1875,0.8125,0.043750000000000004,0.037500000000000006,0.08125000000000002,0.037500000000000006,4.6934888008067945,4.368856348523651
7.0,6.0,4.0,17.0,0.8571428571428571,-0.06694678963061322,0.23529411764705882,0.7647058823529411,0.0411764705882353,0.03529411764705883,0.07647058823529412,0.03529411764705883,4.693515996447211,4.368877857910709
