candidate_type,v_tube_ml,split,n,intercept,slope,mean_error,mae,rmse,max_abs,correlation
grid,13.0,train,197,0.5825027699623516,0.8509322837958201,1.0076541969694314e-15,0.1274823082733841,0.1594307391764937,0.38433918207933093,0.8354057770694003
grid,13.5,test,121,0.6180470195520269,0.8434596364403496,-0.2874605191917941,0.2970871522582327,0.33826617827033273,0.8833866430341377,0.8102211140755505
grid,13.5,train,197,0.6180470195520269,0.8434596364403496,-2.031088213578205e-15,0.13140439335506096,0.1640127310998529,0.39895226632621394,0.8247962916677054
grid,14.0,test,121,0.6588413528660044,0.8348812346285663,-0.2871533030037012,0.2985162948311487,0.3413396559148883,0.9029481808415545,0.7943720599987094
grid,14.0,train,197,0.6588413528660044,0.8348812346285663,-2.7366715774516547e-15,0.13547015141023128,0.16863819393214033,0.4145941239434414,0.8136349015951769
grid,14.5,test,121,0.7048487381939196,0.8252048295965411,-0.2868019040300394,0.3000225341564637,0.34443053088031267,0.9219025476755656,0.7778285907076283
grid,14.5,train,197,0.7048487381939196,0.8252048295965411,-5.928703664495759e-16,0.13960137978318501,0.17329121514690127,0.43047422428688265,0.8019304920518148
grid,15.0,test,121,0.7539960967627662,0.8148801777392352,-0.28648695751965886,0.30154819829243107,0.3475877745285549,0.9403180404156473,0.7606183921545011
grid,15.0,train,197,0.7539960967627662,0.8148801777392352,5.861075866041436e-17,0.1436977724287285,0.17786766740169,0.44597469696380987,0.7899319181831927
grid,15.5,test,121,0.8066004997228866,0.8038226486637596,-0.28612034729454777,0.3029668973934237,0.3507270911939354,0.9580436682145237,0.7427741104801892
grid,15.5,train,197,0.8066004997228866,0.8038226486637596,-2.091953232187097e-15,0.14765547843364143,0.18239976705325794,0.46114791454230364,0.7775518232345218
grid,16.0,test,121,0.8628786571709168,0.7919902763193797,-0.28571789789734897,0.3042856596673409,0.35385002621272155,0.9750326693891331,0.7243330633492415
grid,16.0,train,197,0.8628786571709168,0.7919902763193797,-2.2001577097140157e-15,0.15141897207810281,0.18688687891328576,0.47593707478968117,0.7647828955485099
grid,16.5,test,121,0.9236264538675398,0.7792132543333321,-0.28526247191176013,0.3054804479765703,0.3569313780397721,0.9911722157316731,0.7053368573658367
grid,16.5,train,197,0.9236264538675398,0.7792132543333321,-9.242465788757647e-16,0.15514720720792674,0.1913501237908588,0.49031015162621916,0.7515509881829792
grid,17.0,test,121,0.9888895959001713,0.765484746348195,-0.28476712193642395,0.3065763740541477,0.3599686093519233,1.0064038992796585,0.6858309204933662
grid,17.0,train,197,0.9888895959001713,0.765484746348195,-7.574313426884317e-16,0.15882235110402515,0.1957821424708922,0.5042020590220044,0.7378595492739434
grid,17.5,test,121,1.058457103672114,0.7508491271725443,-0.28413517746023786,0.3076984244988625,0.3626748969762087,1.0087829048943364,0.6670496215364952
grid,17.5,train,197,1.058457103672114,0.7508491271725443,-2.4165666647678536e-15,0.16239021150409794,0.20017032110298838,0.517562604745307,0.723730782730775
grid,18.0,test,121,1.132087479570567,0.7353572028228854,-0.28346842614485357,0.30898290496301006,0.3653185169904521,1.0103516260165462,0.6479003339175665
grid,18.0,train,197,1.132087479570567,0.7353572028228854,-2.2046662296109708e-15,0.16585180165999153,0.20450269810074428,0.5303451689862655,0.7091892190682326
grid,18.5,test,121,1.208730663564892,0.7192232733411785,-0.28274572141292237,0.31015787408894563,0.3678773418240156,1.0114224273095536,0.628399613293729
grid,18.5,train,197,1.208730663564892,0.7192232733411785,-9.828573375361792e-16,0.16919630602214586,0.20874728831590525,0.5425510313164157,0.6943356414553014
grid,19.0,test,121,1.2889163448044625,0.7023428549196395,-0.2819968335922513,0.31153377109971636,0.3703641055792603,1.0119788152285736,0.6085944808192254
grid,19.0,train,197,1.2889163448044625,0.7023428549196395,-3.2010491268380147e-15,0.17248962310220906,0.21291714523011432,0.5541019341963196,0.6791205036685506
grid,19.5,test,121,1.3723332351213289,0.6847815088173614,-0.28122471265191196,0.3129491499905395,0.3727710045317153,1.0120239484778857,0.5885329086353187
grid,19.5,train,197,1.3723332351213289,0.6847815088173614,-1.5599478843464128e-15,0.17572137531665183,0.2170025239354204,0.5649641776339136,0.6635735562008506
grid,20.0,test,121,1.458629291893876,0.6666135695848919,-0.28045452142518057,0.3144864681444669,0.37509460880376394,1.0115670799697654,0.5683498542525806
grid,20.0,train,197,1.458629291893876,0.6666135695848919,1.095570334960053e-15,0.17883613760101325,0.22099447365249728,0.575109064884403,0.6477262015309183
grid,20.5,test,121,1.5474917117838352,0.6479046624956255,-0.27969206910868205,0.31590539032748977,0.3773284038252613,1.0106147833097179,0.5481125981263936
grid,20.5,train,197,1.5474917117838352,0.6479046624956255,-1.4246922874377643e-15,0.18187161648889824,0.22488512206847908,0.5845141680519337,0.6316101965662645
grid,21.0,test,121,1.6383728194177214,0.6287721729818601,-0.27898480108379153,0.3173338405836099,0.37939241331952656,1.0092052829305223,0.5286541407491191
grid,21.0,train,197,1.6383728194177214,0.6287721729818601,-4.4048239393249865e-15,0.18482354374012638,0.22865073603766436,0.5931594538619311,0.6153320995497621
